_ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X25,X26,X27,X28,X31,X32,X33,X34,X35,X36,X37,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X51,X54,X55,X56,X57,X58,X59,X60,X61,X62,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X79,X80,X81,X82,X83,X84,X85,X86,X88,X89,X90,X91,X92,X94,X95,X96,X97,X98,X99,X100,X101,X102,X104,X106,X107,X108,X109,X110,X111,X112,X113,X114,X116,X117,X118,X119,X120,X121,X122,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X157,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X171,X172,X173,X174,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X190,X191,X192,X193,X194,X195,X196,X197,X199,X200,X201,X202,X203,X205,X206,X207,X209,X210,X212,X213,X214,X215,X216,X217,X218,X219,X221,X222,X223,X224,X225,X226,X227,X228,X230,X231,X232,X233,X234,X235,X236,X237,X238,X240,X241,X242,X243,X244,X245,X246,X247,X249,X250,X251,X252,X253,X254,X256,X257,X258,X259,X260,X261,X262,X264,X265,X267,X268,X269,X270,X272,X274,X275,X276,X277,X278,X279,X280,X281,X282,X283,X284,X285,X286,X288,X289,X290,X291,X292,X293,X294,X296,X297,X298,X300,X301,X302,X303,X304,X305,X306,X307,X308,X309,X310,X311,X312,X314,X316,X317,X318,X320,X322,X323,X325,X326,X327,X330,X331,X332,X333,X334,X335,X336,X337,X338,X339
592,0.247305914,0.763438117,0,0.222548283,0,0,0,0.224737125,0.069522617,0,0,0.052044207,0.195945946,0.050804944,0,0,0.138017231,0,0,-0.516115179,0.06230885,0,0.283294848,0.384929985,0.05952381,0,-0.06020714,0,0.25,0.340385121,0,0,0,0,0,0.78918638,0,0.599103369,0.180200483,0.246674957,0.088235294,-0.01205391,0.175,0,0.595096095,-0.011197508,0.219532719,0.5,0.172164826,0,0.045939773,0,0.557885891,0,0,0,0.08628462,-0.063001443,0,-0.03736675,0.111111111,0.82825419,0.052631579,0,0,0.061157826,0,0,-0.780071593,0.202851476,0.240644002,0.028403155,1,0.281420814,0.057064604,0,-0.07458976,0.291199487,0,0.302929218,0.07654529,0.707595414,0,0,0,0,0.041666667,0,0,-0.022085,0,-0.058501943,0.567678268,0,0,0.306358382,0.268598861,0.973268238,0,0,0,0,0.142405849,0,0.065217391,0.371641727,0,0.432259493,0,0.036741628,0.288772711,0.29234041,0.107053726,0,0.233902585,0.038461538,0.070352237,0.190260772,0,0,0,0.21215257,0,0,0,0.663117252,0,0,0.088047854,-0.054331763,0,0.428571429,0,0.045189762,0.75,0,0,0,0.061140067,0.133118307,0,0,-0.000940384,0,0.142732652,0.260020166,0.064258884,0,0,0,0,6.22393E-05,0,0.274509804,0,0,0,0,0.517444654,0.340385121,0.541176471,0.75,0.095238095,0,0.857756349,0,0,0.527272727,0.19924376,0.596666667,0,0,0.055555556,0,0,0,0,0,0.180712383,0.198682766,0,0.266018652,0,-0.080218137,0,0.076923077,0,0.205569037,-0.589889463,0,0,0,0.076923077,0,0.319445259,0,-0.799782226,-0.029045368,0.054313671,0.076260944,0.146242053,0.071456891,0.000215294,0.083333333,0.044444444,0.062256212,0.000527313,0,0.366640103,0,0,0.054054054,0.189555126,0,0,0.224489796,0,0,0.291093589,0,0.276937669,0.216405083,0.001301149,0.058823529,0,0,0.268598861,0,0.209205021,0,0,0,0.057968027,0.174937601,0.209211435,-0.018739364,0.111892811,0,0,0.044932152,0,0.075,0.012694297,0.258278146,0.175961291,0,0.181818182,0,0.540472114,0.041666667,0,0,0.109090909,0.198590436,0,0,0.159412534,0.048254685,0.278145695,0.691145839,0.148113663,0,-0.001305347,0,0.166548121,0.5,0,0.162280702,0.325483408,0,0,0,0,0.281909168,0,0,0.107084524,0.15278829,0,0.22701553,0.945662881,0.211849007,0,0.476033058,0.199938265,0,0,0,0.237757227,0.272071281,0,0,0,0,0
593,0.34973951,0.574039944,0,0.075375291,0.082612258,0,0,0.14657931,0.122393594,0,0,0.092815405,0.121621622,0.071927342,0,0,0.11781788,0,0,0,0.147400502,0,0.168579317,0.275169519,0.119047619,0,-0.160581658,0,0,0.255940399,0,0,0,0,0.047619048,0.573541026,0,0.147784557,0.122032677,0.136979313,0.044117647,-0.140625367,0.05,0,0.529284417,0.189126886,0.131269894,0.5,0.123515049,0,-0.036605863,0,0.139471473,0,0,0,0.121055842,-0.07955571,0,-0.133643316,0.013888889,0,0.105263158,0,0,0.056970725,0.105918668,0.125,-0.742118159,0.139044913,0.224234208,0.134130387,1,0.185833612,0.112441395,0,-0.069895833,0.033851681,0,0.213914447,0.084858942,0.159850724,0,0,0,0,0.145833333,0,0,-0.056278117,0,-0.115214237,1.572E-09,1,0,0.144508671,0.405086031,0.978203573,0,0,0,0.111111111,0.111632633,0,0.108695652,0.507842219,0,3.94618E-05,0,0.106445476,0.196232879,0.193172907,0,0,0.059620268,0.096153846,0.328585717,0.101483006,0,0,0,0.078697124,0,0,0,0.737633949,0,0.5,0.09100477,-0.1169197,0,0.285714286,0,0.114938217,0,0,0,0,0.096358625,0.134264156,0.193231856,0,-0.032728788,0,0.087478366,0.178696155,0.120266271,0,0,0,0,0.999960537,0,0.156862745,0,0,0,0,0.189126886,0.255940399,0.570409982,0,0.047619048,0,0.872525394,0,0,0.694444444,0.136611261,0.656565657,0,0,0.055555556,0,0,0,0,0,0.090389926,0.137211855,0.12432791,0.199929745,0.25,-0.166222777,0,0.076923077,0,0.135707554,-0.716608977,0,0,0,0.076923077,0,0.257479841,0,-0.707703462,0.089897749,0.121436312,0.081891707,0.115555342,0.004010716,0.001320875,0.25,0.111111111,0.096358625,-0.006346027,0,0.271201894,0.125,0,0.054054054,0.123791103,0,0,0.146938776,0,0,0.198858099,0,0.141085091,0.387740476,0.999149397,0.117647059,0,1,0.405086031,0,0.138075314,0,0.113445169,0,0.114162737,0.129020605,0.122187719,-0.004311614,0.060570251,0,0,0.04563859,0,0.075,0.003780351,0.145695364,0.115608362,0.230438571,0.272727273,0,0.209073127,0.145833333,0,0,0.416666667,0.134317786,0,0,0.039185677,0.056311695,0.145695364,0.644015802,0.122929198,0,0.073930601,0,0.087233714,0.125,0,0.109649123,0.235278036,0.2,0,0.125,0,0.247548601,0,0,0.024980817,0.207065233,0,0.127957519,0.937108121,0.138437728,0,0.181818182,0.110000909,0.125,0,0,0.133944858,0.143475755,0,0,0,0,0
594,0,0.715720849,0,0,0.355117828,0,0,0.264660741,0,0.199633859,0,0,0.22972973,0,0,0,0.223776038,0,0,-0.159503691,0.22347906,0,0,0.165593726,0.166666667,0,-0.112255429,0,0,0.319109987,0,0,0.208333333,0,0.428571429,0.399940532,0,0,0.254227749,0.272981977,0.051470588,0,0.35,0,0.629701005,0.116853661,0.350035108,0,0.195492031,0,0.0244743,0,0,0,0,0,0.069562719,-0.056703505,0,-0.313786283,0.006944444,0,0.052631579,0,0,0,0.357252223,0,0,0.229533797,0.071136328,-0.049842916,1,0,0,0,0,0,0,0.207845566,0,0,0,0,0,0,0.291666667,0,0,0,0,-0.192143622,0,0,0,0.196531792,0.197496165,0.983031081,0,0,0,0,0.284242202,0,0.195652174,0,0,1,0,0.204909847,0.220949311,0.222928388,0,0,0,0.173076923,0.278401324,0.37708975,0,0,0,0,0,0,0,0.902547897,0,0,0.320429297,0,0,0.571428571,0,0.167858194,0,0,0,0,0.046591178,0.223543995,0,0,-0.177094835,0,0.111982095,0.207087197,0.204763678,0,0,0,0,0,0,0,0,0,0,0,0.116853661,0.319109987,0.406417112,0,0,0,0.863409441,0,0,1,0.230217912,0.301298701,0,0,0,0,1,0,0,0,0,0.233809001,0.368543608,0.199305244,0,0,0,0,0,0.250674388,-0.705088229,0,0,0,0,0,0.505732413,0,-0.507927638,0,0,0.110324987,0,0,0,0,0.2,0.046591178,0,0,0.33157905,0.375,0,0,0.222437137,0,0,0.253061224,0,0,0.222518766,0,0.33932706,0,0,0.164705882,0,0,0.197496165,0,0.230125523,0,0.335785659,0,0.190390028,0.219859742,0.403109499,-0.021693282,0.070079428,0,0,0,0,0,0.012202109,0.271523179,0.184989545,0,0.727272727,0,0,0.291666667,0,0,0,0.223924221,0,0,0,0,0.271523179,0.204308343,0,0,0.081929191,0,0.321817188,0,0,0.298245614,0.270214298,0,0,0,0,0,0,0,0.167139974,0.179406124,0,0,0.69278983,0.226452835,0,0,0.400613091,0,0,0,0,0.333364357,0,0,0,0,0
595,0,0.493736788,0,0,0,0,0,0.086985792,0,0.06474455,0,0,0.081081081,0,0,0,0.106786817,0,0,0,0.119955152,0,0,0.777813727,0.107142857,0.4,-0.037640799,0,0,0.22013658,0,0,0.041666667,0,0.19047619,0.525297277,0,0,0.094946942,0.07680586,0.066176471,0,0.275,0,0.510961539,0.100824791,0.077508017,0,0.036288392,0,-0.044723899,0,0,0,0,0,0.152174452,-0.204241481,0,-0.17103494,0.006944444,0,0.184210526,0,0,0.05869999,0.14079593,0,0,0.112039658,0.818262035,-0.026958403,1,0,0,0,-0.084320862,0,0,0.136036126,0.07375778,0,0,0,0,0,0.145833333,0,0,0,0,-0.144999358,0,0,0,0.069364162,0.429841658,0.902706152,0,0,0,0,0.102760723,0,0.130434783,0,0,0.999932301,0,0.134903002,0.131869771,0.138334431,0,0,0,0.115384615,0.39771786,0.060325815,0,0,0,0,0,0,0,0.687356958,0,0,0.10198747,0,0,0.071428571,0,0.103346573,0.25,0,0,0,0.048331494,0.114867038,0,0,-0.090853882,0,0.07741972,0.111585062,0.341268946,0,0,0,0,6.76989E-05,0,0.019607843,0,0,0,0,0.100824791,0.512423226,0.534759358,0,0,0,0.908157803,0,0,0.954545455,0.092202643,0.414141414,0,0,0,0,0,0,0,-0.210519334,0,0.109769484,0.172965754,0.242467557,0,0,0,0.051282051,0,0.097478347,-0.989774647,0,0,0,0,0,0.293316605,0,-0.507976313,0,0,0.075442128,0,0,0,0.166666667,0.133333333,0.143549947,0,0,0.235816908,0.166666667,0,0.054054054,0.096711799,0,0.060978871,0.089795918,0,0,0.134690347,0,0.063894397,0,0,0.105882353,0.381185244,0,0.429583091,0,0.092050209,0,0.149330802,0,0.143676025,0.111190982,0.067070502,0.019815815,0.06567492,0,0,0.047368949,0,0.05,0.001160079,0.066225166,0.088878407,8.53349E-06,0.090909091,0,0,0.145833333,0,0,0.136363636,0.093652117,0,0,0,0,0.079470199,0.596655353,0,0,0.203840498,0.333333333,0.066563787,0,0,0.092105263,0.183801316,0,0,0,0,0,0,0,-0.000228556,0.431843023,0,0,0.792369151,0.092146265,0,0,0.066800842,0,0,0,0,0.067620439,0,1,0,0,0
596,0.23268171,0.65712108,0,0.059643723,0.103648038,0,0,0.110361272,0.031961655,0.072089968,0,0.024902245,0.141891892,0,0,0,0.093047925,0,0,0,0.053720362,0,0.122872933,0.290438218,0.047619048,0,0.036657901,0,0.25,0.292982801,0,0,0.041666667,0,0,0.501407636,0,0.229016107,0.131987727,0.178493854,0.080882353,-0.001692278,0.05,0,0.491914253,0.122668856,0.150447857,0,0.11273445,0,0.035291982,0,0.221057054,0,0,0,0.133721862,0.00157176,0,-0.054386197,0.020833333,0,0.026315789,0,0,0,0,0,-0.706274957,0.112146953,0.257572844,0.005539774,1,0.074319176,0.025461227,0,-0.024412982,0.091437874,0.2,0.164649683,0,0.393604463,0,0,0,0,0.0625,0,0,-0.002062042,0,-0.044961374,0.942232947,0,0,0.184971098,0.459340685,0.964369082,0,0,0,0,0.119789732,0,0.02173913,0.360729468,0,0.057767053,0,0,0.166780012,0.165792173,0.177707362,0,0.052200555,0,0.118312462,0.100099515,0,0.319813111,0,0.088770266,0,0,0,0.147911029,0,0,0.092199423,-0.03192677,0,0.214285714,0,0.02851574,0,0,0,0,0.028366079,0.07228421,0,0,0.00017927,0,0.09953964,0.146205956,0,0,0,0,0,0,0,0.117647059,0,0,0,0,0.122668856,0.292982801,0.546218487,0,0.047619048,0,0.848834597,0,0,0.6,0.131805501,0.467532468,0,0,0,0,0,0,0,0,0.087566442,0.114160263,0,0.211181234,0,-0.032632581,0,0.025641026,0,0.135659574,-0.6144996,0,0,0,0.076923077,0,0.393268779,0,-0.523145917,0.005867696,0.036044612,0.042857091,0.039123308,0.050380442,0.000644269,0,0,0.028366079,-0.001205931,0,0.274481205,0,0,0,0.123791103,0,0,0.12244898,0,0,0.169484763,0,0.196486296,0.157541227,0,0.047058824,0,0,0.459340685,0,0.117154812,0,0,0,0.044551035,0.110543295,0.136877085,-0.044282257,0.079971659,0,0,0,0,0.025,0.00237145,0.158940397,0.100559569,0,0.090909091,0,0.212513062,0.0625,0,0,0.1,0.110529252,0,0,0.039295408,0.03003152,0.158940397,0.739766619,0.051980216,0,-0.040238643,0,0.089890752,0.25,0,0.144736842,0.217699185,0,0,0,0,0.077874986,0,0,0.207337195,0.242799294,0,0.017729956,0.717397752,0.121677167,0,0.4,0.121732059,0,0,0,0.236448157,0.193033611,0,0,0,0,0
597,0.217627924,0.520882346,0,0.071416116,0,0,0,0.080393854,0.043439827,0,0,0,0.114864865,0.076125892,0,0,0.057142427,0,0,0,0.027778242,0,0.151540705,0.136638694,0.035714286,0,0.011028865,0,0.25,0.232239649,0,0,0,0,0,0.245278566,0,0.313073944,0.084490806,0.109161564,0.036764706,-0.006502851,0,0,0.437159287,0.439039217,0.092569358,0.25,0.066923647,0,-0.002803447,0,0.278942946,0,0.5,0,0.18791315,0.003800975,0,0,0.027777778,0,0.026315789,0,0,0.024649942,0,0,-0.471502485,0.077592384,0.207849976,0.002931548,1,0.068923691,0.03078749,0,-0.063269999,0.192260544,0,0.121559088,0.048629069,0.564271801,0,0,0,0,0,0.506173603,0,0.025658961,0,-0.030214995,0.914016939,0,0,0.167630058,0.406951756,0.9743354,0,0,0,0,0.073411217,0,0.043478261,0.341909828,0,0.085983061,0,0.018366597,0.124305016,0.123030389,0.172386169,0,0.032615791,0.019230769,0.057036948,0.058348654,0,0,0,0.086223338,0,0,0,0.643514397,0,0,0.031093025,-0.004715796,0,0.214285714,0,0.020322154,0,0,0,0,0.02872254,0.053109876,0,0,0,0,0.065132443,0.106536061,0.119753821,0,0,0,0,0,0,0.137254902,0,0,0,0,0.439039217,0.232239649,0.529411765,0,0.071428571,0,0.862639398,0,0,0.409090909,0.093358277,0.6,0,0,0,0,0,0,0,0,0.043287932,0.077936334,0,0.170246887,0,-0.021104506,0,0.076923077,0,0.094304271,-0.56707011,0,0,0,0.230769231,0,0.359193389,0,-0.603427014,-0.036634229,0,0.036895393,0.050735587,0.160592202,0.0036736,0,0.022222222,0.02872254,-0.007091235,0,0.222984823,0,0,0.027027027,0.083172147,0,0,0.089795918,0,0,0.127267168,0,0.120993271,0.235275836,0,0.035294118,0,0,0.406951756,0,0.083682008,0,0,0,0.029939238,0.081243772,0.072056848,-0.008289926,0.053192114,0,0,0.022460919,0,0.075,0.000904709,0.112582781,0.066141218,0,0.090909091,0,0.219335449,0,0,0,0.136363636,0.076165898,0,0,0.158109966,0.039218178,0.112582781,0.596959182,0.086364468,0,-0.007894236,0,0.059451296,0.25,0,0.083333333,0.17640389,0,0,0,0,0.124491501,0,0,0.09797925,0.242080813,0,0.112190581,0.6016936,0.088022537,0,0.595041322,0.056561369,0,0,0,0.245064441,0.11886716,0,0,0,0,0
598,0.441885485,0.598837305,0,0.061039387,0.038122798,0,0,0.077788994,0.05917737,0.034198864,0,0.044243196,0.047297297,0.214564388,0,0,0.064657906,0,0,0,0.085161569,0,0.062278523,0.260592583,0.071428571,0,0.002378899,0,0,0.266996504,0,0,0.041666667,0,0.047619048,0.625692943,0,0.039822761,0.065955603,0.072498895,0.029411765,-0.321560164,0.05,0,0.432330477,0.125290915,0.069413357,0.5,0.056954811,0,-0.055469184,0,0,0,0,0,0.224881638,-0.062514298,0,-0.081280929,0.006944444,0,0.236842105,0,0,0,0.033603617,0,-0.802590388,0.078143705,0.32934007,-0.011313683,1,0.065975002,0.099152918,0,-0.015763342,0.028057325,0,0.130107642,0.051220763,0.037150443,0,0,0.473053912,0,0.083333333,0,0,0,0.25,-0.057299379,0,0,0,0.046242775,0.393236102,0.917276296,0,0,0,0,0.055047662,0,0.065217391,0.992242886,0,0.980809573,0.989843159,0.042832527,0.118025164,0.118358671,0,0,0.007052295,0.038461538,0.31715535,0.040422253,0,0,0,0.012263135,0,0,0,0.753469031,0,0,0.058819633,-0.11780578,0,0.142857143,0,0.098609885,0,0.1,0.171190954,0,0.08832071,0.072741185,0,0,-0.022694984,0,0.055038819,0.108440813,0.13045545,0,0,0,0,0.019190427,0,0.117647059,0,0,0,0,0.125290915,0.266996504,0.619195046,0,0.071428571,0,0.882218615,0,0,0.55,0.072125971,0.421052632,0,1,0.055555556,0,0,0,0,0,0.02515891,0.076838639,0.042032087,0.215491483,0,-0.185265605,0,0.051282051,0,0.068998478,-0.694591079,0,0,0,0,0,0.235982549,0,-0.508189493,-0.285103033,0.056360717,0.082105961,0.035472051,0.054416733,-0.004732977,0.083333333,0.044444444,0.08832071,0.07336619,0,0.210184299,0.041666667,0,0.027027027,0.067698259,0,0,0.081632653,0,0,0.121005382,0,0.070623575,0.358595699,0,0.105882353,0,0,0.393236102,-0.455826806,0.079497908,0,0.035728515,0,0.083126811,0.071004703,0.063668577,0.008618821,0.039819741,0,0,0.023801406,0,0.125,0.000765019,0.066225166,0.06823685,0.002418686,0.090909091,0.236348519,0.095243571,0.083333333,0,0,0.3,0.078223863,0,0,0.03065295,0.080765131,0.066225166,0.945886943,0.067039026,0,0.084477245,0,0.031874863,0.125,0,0.057017544,0.166398053,0,0,0,0,0.170697575,0,0,-0.001195879,0.309383822,0,0.025922812,0.86414186,0.08044394,0,0.327272727,0.052047007,0,0.19778287,0,0,0.069382568,0,0,0,0,0
599,0.259688606,0.623413814,0,0.036740851,0.105679111,0,0,0.094515161,0.0402117,0.036868598,0,0.023866585,0.108108108,0,0,0,0.067279847,0,0,0,0.056010779,0,0.084068723,0.270195494,0.047619048,0.2,-0.002545332,0,0.5,0.277954142,0,0,0,0,0,0.555522289,0,0.139307485,0.097607875,0.103632209,0.022058824,-0.020491379,0.05,0,0.464622077,0.128251186,0.119173776,0.5,0.072154175,0,-0.017207515,0,0.139471473,0,0,0,0.163252358,0.004332368,0,-0.034775549,0.013888889,0,0.026315789,0,0,0,0,0,-0.731326507,0.09439888,0.93753609,0.021842336,1,0.087992534,0.029669895,0,-0.048595989,0.091315953,0.2,0.150559584,0,0.185186422,0,0,0,0,0.041666667,0,0,-0.005434841,0,-0.044501757,0.973035661,0,0,0.12716763,0.265969056,0.963141441,0,0,0,0,0.083757785,0,0.043478261,0.308844921,0,0.026964339,0,0,0.13611117,0.143491342,0.19208868,0,0.025443636,0,0.123826819,0.062649301,0,0,0,0.033108938,0,0,0,0.134594122,0,0,0.070734775,-0.037091555,0,0.214285714,0,0.024110032,0.125,0,0,0,0.032864402,0.058045482,0,0,0.010018685,0,0.060274868,0.124292373,0,0,0,0,0,0,0,0.078431373,0,0,0,0,0.128251186,0.587116653,0.64171123,0,0.023809524,0,0.873493862,0,0,0.708333333,0.100476959,0.636363636,0,0,0,0,0,0,0,0,0.037590584,0.094401756,0,0.191898355,0,-0.022471719,0,0.051282051,0,0.104007927,-0.570678625,0,0,0,0.153846154,0,0.264372798,0,-0.702717797,-0.026796923,0.035725874,0.038370506,0.067950326,0.001940953,0.005824586,0,0,0.087413393,-0.00069682,0,0.226561476,0,0,0,0.093810445,0,0,0.097959184,0,0,0.139022467,0,0.121966057,0.220690876,0,0.047058824,0.202670233,0,0.265969056,0,0.092050209,0,0,0,0.044095613,0.095884615,0.098860737,-0.011463367,0.046440581,0,0,0,0,0.05,0.001173175,0.112582781,0.07468255,0,0.181818182,0,0.141236816,0.041666667,0,0,0.125,0.087721017,0,0,0.023041545,0.007490692,0.119205298,0.663733411,0.050964744,0,-0.033407532,0,0.05201489,0.125,0,0.100877193,0.183592964,0,0,0,0,0.107438324,0,0,0.138659149,0.248243847,0,0.007600817,0.861546719,0.093766528,0,0.272727273,0.079168678,0,0,0,0.502208787,0.119822852,0,0,0,0,0
600,0.235737031,0.478666086,0,0,0,0,0,0.031473805,0.030026812,0,0,0.01912192,0.040540541,0,0,0,0.048450399,0,0,0,0.039585043,0.166666667,0.019620871,0.293880332,0.035714286,0,-0.023338704,0,0,0.213417185,0,0,0,0.101929741,0,0.489650023,0,0,0.048898971,0.048337395,0.036764706,0,0.025,0,0.325147811,0.218381204,0.041072773,0,0.048361295,1,-0.015985336,0,0,0,0,0,0.353981891,-0.014283995,0,-0.037431757,0.006944444,0,0.026315789,0,0,0,0.030072411,0,-0.70162173,0.038356298,0.253168778,0.00979537,0,0.001408689,0.024378976,0,-0.036673245,0,0,0.114419287,0,0,0,0.082979832,0,0,0.041666667,0,0,-0.016882954,0,-0.040434474,0.001049299,0,0,0.034682081,0.661442813,1,0,0,0,0,0.056655455,0,0.043478261,0.384614625,0,0.997757009,0,0.057715304,0.089829021,0.09109136,0,0,0,0.057692308,0.303819742,0.016654864,0,0,0,0,0,0.166666667,0,0.815576599,0,0,0.026279622,-0.036198362,0,0,0,0.046572521,0,0,0,0,0.032679606,0.040146918,0,0,0,0,0.050806691,0.078589768,0.41709112,0,0,0,0,0.001193692,0,0.019607843,0,0,0,0,0.218381204,0.213417185,0.91503268,0,0.023809524,0,0.831414023,0,0,0.875,0.040380114,0.711111111,0,0,0,0,0,0,0,0,0,0.039517014,0.039407335,0.095347393,0,-0.02928215,0,0.025641026,0,0.04250891,-0.860955334,0,0,0,0.076923077,0,0.148570893,0,-0.528937907,0,0.034796559,0.019714887,0.002109407,0,0,0.083333333,0.044444444,0.032679606,0,0,0.144948693,0.041666667,0,0.027027027,0.044487427,0,0,0.032653061,0,0,0.09507853,0,0.046466563,0.12465706,0.999996995,0.035294118,0,0,0.661442813,0,0.037656904,0,0.035329468,0,0.040065449,0.040062894,0.031304615,-0.000248054,0.094641016,0,0,0.043786568,0,0.025,0.000124411,0.039735099,0.039904591,1.81987E-05,0,0,0.002442362,0.041666667,0,0,0.375,0.039767661,0,0,0,0,0.039735099,0.727117845,0.007911426,0,0.012788812,0,0.011815924,0,0,0.057017544,0.12607386,0,0,0.125,0,0.020273593,0,0,0.097739571,0.428949029,0,0,0.963077995,0.037905213,0,0,0.022944283,0,0,0,0,0.045650046,0,0,0,0,0
601,1,0.580161179,0,0.353543115,0.216648592,0,0,0.243509821,0.109585782,0,0,0,0.216216216,0.083137503,0,0,0.190154303,0,0,-0.030702422,0.061170818,0,0.282272393,0.826447092,0.083333333,0,0.020562248,0,0.5,0.763066117,0,0,0,0,0,0.489660253,0,0.417957917,0.221795464,0.268712013,0.073529412,0.007830262,0.15,0,0.646434442,-0.0538596,0.249375628,0.5,0.182808964,0,-0.04522947,0,0.442114109,0,0,0,0.06872494,-0.307505632,0,-0.163332042,0.0625,0,0.105263158,0,0,0,0,0,-0.666032591,0.220474236,0.172647917,-0.061721707,1,0.704625324,0.048679828,0,-0.012473274,0.357164756,0,0.283731718,0,0.678356622,0,0,0,0,0.125,0,0,0.052803493,0,-0.105971294,7.57633E-12,0,0,0.335260116,0.200459736,0.906936005,0.520227331,0.333333333,1,0,0.191070337,0,0.02173913,0.558176052,0,3.15215E-06,0,0.04526965,0.284995169,0.292046196,0,0,0.441768794,0.038461538,0.154771593,0.202804299,0,0.623735284,0,0.236531029,0,0,0,0.745350589,0,0,0.098083028,-0.049804592,0.57533026,0.428571429,0,0.084576346,0,0,0,0,0.050833475,0.13028397,0,0,0,0,0.148224505,0.231769532,7.44228E-08,0,0,0,0,0.999996848,0,0.392156863,0,0,0,0,-0.0538596,0.763066117,0.488346282,0,0.023809524,0,0.867126178,0,0,0.465517241,0.247188764,0.226415094,0,0,0,0,0,0,0,0,0.140680187,0.219538968,0.081420392,0.410273433,0,-0.020286239,0,0.025641026,-0.25148714,0.248424533,-0.836643586,0,0,0,0.076923077,0,0.388008689,0,-0.392632742,-0.060906631,0,0.094664043,0.166052018,0.226434708,-0.003606211,0.166666667,0.044444444,0.050833475,-0.001228953,0,0.410232084,0.083333333,0,0,0.230174081,0,0.310697143,0.236734694,0,0,0.287119897,0,0.274004118,0.56873578,1,0.094117647,0,0,0.200459736,0,0.221757322,0,0.077977306,0,0.110857765,0.224459972,0.218887645,0.024897726,0.118337682,0,0,0,0,0.05,0.014337833,0.284768212,0.188889111,0.12603567,0.181818182,0,0.505617318,0.125,0,0,0.465517241,0.212567769,0,0,0.131497092,0.132210684,0.284768212,0.495856488,0.461671455,0,0.270425556,0,0.175924538,0.5,0,0.214912281,0.336082093,0,0,0,0,0.454383318,0,0,0.074172647,0.159764816,0,0.220868431,0.906700485,0.222760089,0,0.413793103,0.214450345,0.25,0,0,0.237625792,0.325602884,0,0,0.333333333,0,0
602,0.274703717,0.608618041,0,0.071987158,0.118356668,0,0,0.176516216,0.169491434,0,0,0.149638951,0.182432432,0.220047698,0,0,0.175707726,0,0,0,0.171982093,0,0.199192292,0.30038047,0.178571429,0,0.22615854,0,0,0.271357326,0,0,0,0.103902146,0,0.493575348,0,0.170904196,0.175231597,0.174282728,0.073529412,0.219475934,0,0,0.554607076,0.199795349,0.174923842,0,0.179472262,0,0.110824312,0,0.139471473,0,0,0,0.087057701,-0.12887361,0.25,-0.128835504,0.013888889,0,0.236842105,0,0,0.153215154,0.03441676,0,-0.77733284,0.172128828,0.243511546,-0.032987105,1,0.067366471,0.182616336,0,-0.20420706,0.052539127,0,0.182989109,0.182309072,0.235519105,0,0.10307899,0,0,0.145833333,0,0,-0.125302965,0,-0.176411416,0.001586327,0,0,0.190751445,0.372639384,0.924132133,0,0,0,0,0.173483299,0,0.173913043,0.417645896,0,0.998403163,0,0.167060782,0.194761193,0.193827482,0.000297203,0,0.184884528,0.173076923,0.286429824,0.176501548,0,0,0,0.176644887,0,0,0,0.747635058,0,0,0.14153548,-0.166487054,0,0.142857143,0,0.173514269,0,0,0,0,0.173421735,0.172363202,0,0,-0.064494009,0,0.161756846,0.192159823,0.268189861,0,0,0,0,1.051E-05,0,0.196078431,0,0,0,0,0.199795349,0.271357326,0.476190476,0,0.19047619,0,0.865906118,0,0,0.697674419,0.174745162,0.228571429,0,0,0.138888889,0,0,0,0,0,0.112734111,0.17233809,0.041121317,0.287774901,0,-0.204716704,0,0.205128205,0,0.17458981,-0.7782465,0,0,0,0.230769231,0,0.436246622,0,-0.904174522,0.141614192,0.168816247,0.140420844,0.03375319,0.19166815,0.169272238,0.083333333,0.177777778,0.173421735,-0.174050262,0,0.318142587,0.041666667,0,0.189189189,0.176015474,0,0,0.175510204,0,0,0.1967092,0,0.18048635,0.192789786,0.999999977,0.176470588,0,0,0.372639384,0,0.175732218,0,0.03904024,0,0.174801401,0.176694526,0.173531015,-0.112193842,0.159645313,0,0,0.176342168,0,0.2,0.006339509,0.178807947,0.16930136,0,0.090909091,0.245574985,0.131827761,0.145833333,0,0,0.488372093,0.175536367,0,0,0.179486659,0.185630198,0.178807947,0.69938162,0.081780164,0,0.114784083,0,0.178106525,0.125,0,0.175438596,0.248782013,0,0,0.125,0,0.20589782,0,0,-0.018052789,0.373003775,0,0.190783714,0.724908915,0.175706654,0,0.152219873,0.184843369,0,0,0,0.124839697,0.177314819,0.245305461,0,0,0,0
